code,year,fertility
MAR,1904,6.5
MAR,1905,6.5
MAR,1906,6.5
MAR,1907,6.5
MAR,1908,6.5
MAR,1909,6.5
MAR,1910,6.5
MAR,1911,6.5
MAR,1912,6.5
MAR,1913,6.5
MAR,1914,6.5
MAR,1915,6.5
MAR,1916,6.5
MAR,1917,6.5
MAR,1918,6.5
MAR,1919,6.5
MAR,1920,6.5
MAR,1921,6.5
MAR,1922,6.5
MAR,1923,6.5
MAR,1924,6.5
MAR,1925,6.5
MAR,1926,6.5
MAR,1927,6.5
MAR,1928,6.5
MAR,1929,6.5
MAR,1930,6.5
MAR,1931,6.5
MAR,1932,6.5
MAR,1933,6.5
MAR,1934,6.5
MAR,1935,6.5
MAR,1936,6.5
MAR,1937,6.5
MAR,1938,6.5
MAR,1939,6.5
MAR,1940,6.5
MAR,1941,6.5
MAR,1942,6.5
MAR,1943,6.5
MAR,1944,6.5
MAR,1945,6.5
MAR,1946,6.5
MAR,1947,6.5
MAR,1948,6.5
MAR,1949,6.5
MAR,1950,6.5
MAR,1951,6.53
MAR,1952,6.58
MAR,1953,6.63
MAR,1954,6.69
MAR,1955,6.76
MAR,1956,6.82
MAR,1957,6.89
MAR,1958,6.95
MAR,1959,7.01
MAR,1960,7.07
MAR,1961,7.11
MAR,1962,7.13
MAR,1963,7.14
MAR,1964,7.12
MAR,1965,7.08
MAR,1966,7.02
MAR,1967,6.95
MAR,1968,6.87
MAR,1969,6.78
MAR,1970,6.69
MAR,1971,6.59
MAR,1972,6.49
MAR,1973,6.38
MAR,1974,6.27
MAR,1975,6.17
MAR,1976,6.07
MAR,1977,5.97
MAR,1978,5.88
MAR,1979,5.78
MAR,1980,5.68
MAR,1981,5.57
MAR,1982,5.44
MAR,1983,5.29
MAR,1984,5.12
MAR,1985,4.94
MAR,1986,4.75
MAR,1987,4.57
MAR,1988,4.39
MAR,1989,4.22
MAR,1990,4.06
MAR,1991,3.91
MAR,1992,3.76
MAR,1993,3.61
MAR,1994,3.46
MAR,1995,3.31
MAR,1996,3.17
MAR,1997,3.03
MAR,1998,2.91
MAR,1999,2.8
MAR,2000,2.7
MAR,2001,2.61
MAR,2002,2.54
MAR,2003,2.47
MAR,2004,2.42
MAR,2005,2.39
MAR,2006,2.38
MAR,2007,2.4
MAR,2008,2.44
MAR,2009,2.51
MAR,2010,2.58
MAR,2011,2.65
MAR,2012,2.71
MAR,2013,2.74
MAR,2014,2.74
MAR,2015,2.71
MOZ,1800,6.63
MOZ,1801,6.63
MOZ,1802,6.63
MOZ,1803,6.63
MOZ,1804,6.63
MOZ,1805,6.63
MOZ,1806,6.63
MOZ,1807,6.63
MOZ,1808,6.63
MOZ,1809,6.63
MOZ,1810,6.63
MOZ,1811,6.63
MOZ,1812,6.63
MOZ,1813,6.63
MOZ,1814,6.63
MOZ,1815,6.63
MOZ,1816,6.63
MOZ,1817,6.63
MOZ,1818,6.63
MOZ,1819,6.63
MOZ,1820,6.63
MOZ,1821,6.63
MOZ,1822,6.63
MOZ,1823,6.63
MOZ,1824,6.63
MOZ,1825,6.63
MOZ,1826,6.63
MOZ,1827,6.63
MOZ,1828,6.63
MOZ,1829,6.63
MOZ,1830,6.63
MOZ,1831,6.63
MOZ,1832,6.63
MOZ,1833,6.63
MOZ,1834,6.63
MOZ,1835,6.63
MOZ,1836,6.63
MOZ,1837,6.63
MOZ,1838,6.63
MOZ,1839,6.63
MOZ,1840,6.63
MOZ,1841,6.63
MOZ,1842,6.63
MOZ,1843,6.63
MOZ,1844,6.63
MOZ,1845,6.63
MOZ,1846,6.63
MOZ,1847,6.63
MOZ,1848,6.63
MOZ,1849,6.63
MOZ,1850,6.63
MOZ,1851,6.63
MOZ,1852,6.63
MOZ,1853,6.63
MOZ,1854,6.63
MOZ,1855,6.63
MOZ,1856,6.63
MOZ,1857,6.63
MOZ,1858,6.63
MOZ,1859,6.63
MOZ,1860,6.63
MOZ,1861,6.63
MOZ,1862,6.63
MOZ,1863,6.63
MOZ,1864,6.63
MOZ,1865,6.63
MOZ,1866,6.63
MOZ,1867,6.63
MOZ,1868,6.63
MOZ,1869,6.63
MOZ,1870,6.63
MOZ,1871,6.63
MOZ,1872,6.63
MOZ,1873,6.63
MOZ,1874,6.63
MOZ,1875,6.63
MOZ,1876,6.63
MOZ,1877,6.63
MOZ,1878,6.63
MOZ,1879,6.63
MOZ,1880,6.63
MOZ,1881,6.63
MOZ,1882,6.63
MOZ,1883,6.63
MOZ,1884,6.63
MOZ,1885,6.63
MOZ,1886,6.63
MOZ,1887,6.63
MOZ,1888,6.63
MOZ,1889,6.63
MOZ,1890,6.63
MOZ,1891,6.63
MOZ,1892,6.63
MOZ,1893,6.63
MOZ,1894,6.63
MOZ,1895,6.63
MOZ,1896,6.63
MOZ,1897,6.63
MOZ,1898,6.63
MOZ,1899,6.63
MOZ,1900,6.63
MOZ,1901,6.63
MOZ,1902,6.63
MOZ,1903,6.63
MOZ,1904,6.63
MOZ,1905,6.63
MOZ,1906,6.63
MOZ,1907,6.63
MOZ,1908,6.63
MOZ,1909,6.63
MOZ,1910,6.63
MOZ,1911,6.63
MOZ,1912,6.63
MOZ,1913,6.63
MOZ,1914,6.63
MOZ,1915,6.63
MOZ,1916,6.63
MOZ,1917,6.63
MOZ,1918,6.63
MOZ,1919,6.63
MOZ,1920,6.63
MOZ,1921,6.63
MOZ,1922,6.63
MOZ,1923,6.63
MOZ,1924,6.63
MOZ,1925,6.63
MOZ,1926,6.63
MOZ,1927,6.63
MOZ,1928,6.63
MOZ,1929,6.63
MOZ,1930,6.62
MOZ,1931,6.62
MOZ,1932,6.62
MOZ,1933,6.62
MOZ,1934,6.62
MOZ,1935,6.62
MOZ,1936,6.62
MOZ,1937,6.62
MOZ,1938,6.61
MOZ,1939,6.61
MOZ,1940,6.61
MOZ,1941,6.61
MOZ,1942,6.61
MOZ,1943,6.61
MOZ,1944,6.61
MOZ,1945,6.61
MOZ,1946,6.6
MOZ,1947,6.6
MOZ,1948,6.6
MOZ,1949,6.6
MOZ,1950,6.6
MOZ,1951,6.6
MOZ,1952,6.6
MOZ,1953,6.6
MOZ,1954,6.6
MOZ,1955,6.6
MOZ,1956,6.6
MOZ,1957,6.6
MOZ,1958,6.6
MOZ,1959,6.6
MOZ,1960,6.6
MOZ,1961,6.6
MOZ,1962,6.6
MOZ,1963,6.6
MOZ,1964,6.6
MOZ,1965,6.6
MOZ,1966,6.6
MOZ,1967,6.6
MOZ,1968,6.6
MOZ,1969,6.6
MOZ,1970,6.59
MOZ,1971,6.59
MOZ,1972,6.58
MOZ,1973,6.57
MOZ,1974,6.56
MOZ,1975,6.55
MOZ,1976,6.54
MOZ,1977,6.53
MOZ,1978,6.52
MOZ,1979,6.51
MOZ,1980,6.49
MOZ,1981,6.47
MOZ,1982,6.46
MOZ,1983,6.44
MOZ,1984,6.42
MOZ,1985,6.4
MOZ,1986,6.37
MOZ,1987,6.35
MOZ,1988,6.31
MOZ,1989,6.28
MOZ,1990,6.24
MOZ,1991,6.19
MOZ,1992,6.14
MOZ,1993,6.09
MOZ,1994,6.03
MOZ,1995,5.98
MOZ,1996,5.93
MOZ,1997,5.88
MOZ,1998,5.84
MOZ,1999,5.81
MOZ,2000,5.78
MOZ,2001,5.76
MOZ,2002,5.74
MOZ,2003,5.72
MOZ,2004,5.7
MOZ,2005,5.67
MOZ,2006,5.63
MOZ,2007,5.59
MOZ,2008,5.54
MOZ,2009,5.48
MOZ,2010,5.41
MOZ,2011,5.34
MOZ,2012,5.26
MOZ,2013,5.19
MOZ,2014,5.11
MOZ,2015,5.04
MMR,1800,6.03
MMR,1801,6.03
MMR,1802,6.03
MMR,1803,6.03
MMR,1804,6.03
MMR,1805,6.03
MMR,1806,6.03
MMR,1807,6.03
MMR,1808,6.03
MMR,1809,6.03
MMR,1810,6.03
MMR,1811,6.03
MMR,1812,6.03
MMR,1813,6.03
MMR,1814,6.03
MMR,1815,6.03
MMR,1816,6.03
MMR,1817,6.03
MMR,1818,6.03
MMR,1819,6.03
MMR,1820,6.03
MMR,1821,6.03
MMR,1822,6.03
MMR,1823,6.03
MMR,1824,6.03
MMR,1825,6.03
MMR,1826,6.03
MMR,1827,6.03
MMR,1828,6.03
MMR,1829,6.03
MMR,1830,6.03
MMR,1831,6.03
MMR,1832,6.03
MMR,1833,6.03
MMR,1834,6.03
MMR,1835,6.03
MMR,1836,6.03
MMR,1837,6.03
MMR,1838,6.03
MMR,1839,6.03
MMR,1840,6.03
MMR,1841,6.03
MMR,1842,6.03
MMR,1843,6.03
MMR,1844,6.03
MMR,1845,6.03
MMR,1846,6.03
MMR,1847,6.03
MMR,1848,6.03
MMR,1849,6.03
MMR,1850,6.03
MMR,1851,6.03
MMR,1852,6.03
MMR,1853,6.03
MMR,1854,6.03
MMR,1855,6.03
MMR,1856,6.03
MMR,1857,6.03
MMR,1858,6.03
MMR,1859,6.03
MMR,1860,6.03
MMR,1861,6.03
MMR,1862,6.03
MMR,1863,6.03
MMR,1864,6.03
MMR,1865,6.03
MMR,1866,6.03
MMR,1867,6.03
MMR,1868,6.03
MMR,1869,6.03
MMR,1870,6.03
MMR,1871,6.03
MMR,1872,6.03
MMR,1873,6.03
MMR,1874,6.03
MMR,1875,6.03
MMR,1876,6.03
MMR,1877,6.03
MMR,1878,6.03
MMR,1879,6.03
MMR,1880,6.03
MMR,1881,6.03
MMR,1882,6.03
MMR,1883,6.03
MMR,1884,6.03
MMR,1885,6.03
MMR,1886,6.03
MMR,1887,6.03
MMR,1888,6.03
MMR,1889,6.03
