code,year,life_expectancy
VEN,1830,32.2
VEN,1831,32.2
VEN,1832,32.2
VEN,1833,32.2
VEN,1834,32.2
VEN,1835,32.2
VEN,1836,32.2
VEN,1837,32.2
VEN,1838,32.2
VEN,1839,32.2
VEN,1840,32.2
VEN,1841,32.2
VEN,1842,32.2
VEN,1843,32.2
VEN,1844,32.2
VEN,1845,32.2
VEN,1846,32.2
VEN,1847,32.2
VEN,1848,32.2
VEN,1849,32.2
VEN,1850,32.2
VEN,1851,32.2
VEN,1852,32.2
VEN,1853,32.2
VEN,1854,32.2
VEN,1855,32.2
VEN,1856,32.2
VEN,1857,32.2
VEN,1858,32.2
VEN,1859,32.2
VEN,1860,32.2
VEN,1861,32.2
VEN,1862,32.2
VEN,1863,32.2
VEN,1864,32.2
VEN,1865,32.2
VEN,1866,32.2
VEN,1867,32.2
VEN,1868,32.2
VEN,1869,32.2
VEN,1870,32.2
VEN,1871,32.2
VEN,1872,32.2
VEN,1873,32.2
VEN,1874,32.2
VEN,1875,32.2
VEN,1876,32.2
VEN,1877,32.2
VEN,1878,32.2
VEN,1879,32.2
VEN,1880,32.2
VEN,1881,32.2
VEN,1882,32.2
VEN,1883,32.2
VEN,1884,32.2
VEN,1885,32.2
VEN,1886,32.2
VEN,1887,32.2
VEN,1888,32.2
VEN,1889,32.2
VEN,1890,32.2
VEN,1891,32.2
VEN,1892,32.2
VEN,1893,32.2
VEN,1894,32.2
VEN,1895,32.2
VEN,1896,32.2
VEN,1897,32.2
VEN,1898,32.2
VEN,1899,32.2
VEN,1900,32.2
VEN,1901,32.2
VEN,1902,32.2
VEN,1903,32.2
VEN,1904,32.2
VEN,1905,32.2
VEN,1906,32.2
VEN,1907,32.2
VEN,1908,32.2
VEN,1909,32.2
VEN,1910,32.2
VEN,1911,32.2
VEN,1912,32.2
VEN,1913,32.2
VEN,1914,32.2
VEN,1915,32.2
VEN,1916,32.2
VEN,1917,32.2
VEN,1918,29.14
VEN,1919,32.2
VEN,1920,32.2
VEN,1921,32.2
VEN,1922,32.2
VEN,1923,32.2
VEN,1924,32.2
VEN,1925,32.2
VEN,1926,32.2
VEN,1927,32.37
VEN,1928,32.54
VEN,1929,32.71
VEN,1930,32.88
VEN,1931,33.05
VEN,1932,33.22
VEN,1933,33.39
VEN,1934,33.56
VEN,1935,33.73
VEN,1936,33.9
VEN,1937,35.1
VEN,1938,36.3
VEN,1939,37.5
VEN,1940,38.7
VEN,1941,39.93
VEN,1942,41.53
VEN,1943,43.12
VEN,1944,44.73
VEN,1945,46.33
VEN,1946,47.93
VEN,1947,49.53
VEN,1948,51.13
VEN,1949,52.72
VEN,1950,54.33
VEN,1951,54.64
VEN,1952,55.24
VEN,1953,55.84
VEN,1954,56.43
VEN,1955,57.03
VEN,1956,57.64
VEN,1957,58.25
VEN,1958,58.86
VEN,1959,59.47
VEN,1960,60.08
VEN,1961,60.69
VEN,1962,61.3
VEN,1963,61.91
VEN,1964,62.51
VEN,1965,63.09
VEN,1966,63.66
VEN,1967,64.22
VEN,1968,64.77
VEN,1969,65.3
VEN,1970,65.8
VEN,1971,66.27
VEN,1972,66.72
VEN,1973,67.14
VEN,1974,67.53
VEN,1975,67.9
VEN,1976,68.23
VEN,1977,68.52
VEN,1978,68.79
VEN,1979,69.04
VEN,1980,69.3
VEN,1981,69.57
VEN,1982,69.85
VEN,1983,70.17
VEN,1984,70.53
VEN,1985,70.89
VEN,1986,71.27
VEN,1987,71.63
VEN,1988,71.95
VEN,1989,72.24
VEN,1990,72.5
VEN,1991,72.4
VEN,1992,72.4
VEN,1993,72.5
VEN,1994,72.4
VEN,1995,72.7
VEN,1996,73.1
VEN,1997,73.6
VEN,1998,73.6
VEN,1999,70.2
VEN,2000,73.8
VEN,2001,73.8
VEN,2002,73.8
VEN,2003,73.5
VEN,2004,74.3
VEN,2005,74.6
VEN,2006,74.5
VEN,2007,74.4
VEN,2008,74.2
VEN,2009,74.4
VEN,2010,74.9
VEN,2011,74.8
VEN,2012,74.6
VEN,2013,74.7
VEN,2014,74.8
VEN,2015,74.8
VEN,2016,74.8
PSE,1800,32.1
PSE,1801,32.1
PSE,1802,32.1
PSE,1803,32.1
PSE,1804,32.1
PSE,1805,32.1
PSE,1806,32.1
PSE,1807,32.1
PSE,1808,32.1
PSE,1809,32.1
PSE,1810,32.1
PSE,1811,32.1
PSE,1812,32.1
PSE,1813,32.1
PSE,1814,32.1
PSE,1815,32.1
PSE,1816,32.1
PSE,1817,32.1
PSE,1818,32.1
PSE,1819,32.1
PSE,1820,32.1
PSE,1821,32.1
PSE,1822,32.1
PSE,1823,32.1
PSE,1824,32.1
PSE,1825,32.1
PSE,1826,32.1
PSE,1827,32.1
PSE,1828,32.1
PSE,1829,32.1
PSE,1830,32.1
PSE,1831,32.1
PSE,1832,32.1
PSE,1833,32.1
PSE,1834,32.1
PSE,1835,32.1
PSE,1836,32.1
PSE,1837,32.1
PSE,1838,32.1
PSE,1839,32.1
PSE,1840,32.1
PSE,1841,32.1
PSE,1842,32.1
PSE,1843,32.1
PSE,1844,32.1
PSE,1845,32.1
PSE,1846,32.1
PSE,1847,32.1
PSE,1848,32.1
PSE,1849,32.1
PSE,1850,32.1
PSE,1851,32.1
PSE,1852,32.1
PSE,1853,32.1
PSE,1854,32.1
PSE,1855,32.1
PSE,1856,32.1
PSE,1857,32.1
PSE,1858,32.1
PSE,1859,32.1
PSE,1860,32.1
PSE,1861,32.1
PSE,1862,32.1
PSE,1863,32.1
PSE,1864,32.1
PSE,1865,32.1
PSE,1866,32.1
PSE,1867,32.1
PSE,1868,32.1
PSE,1869,32.1
PSE,1870,32.1
PSE,1871,32.1
PSE,1872,32.1
PSE,1873,32.1
PSE,1874,32.1
PSE,1875,32.1
PSE,1876,32.1
PSE,1877,32.1
PSE,1878,32.1
PSE,1879,32.1
PSE,1880,32.1
PSE,1881,32.1
PSE,1882,32.1
PSE,1883,32.1
PSE,1884,32.1
PSE,1885,32.1
PSE,1886,32.1
PSE,1887,32.1
PSE,1888,32.1
PSE,1889,32.1
PSE,1890,32.1
PSE,1891,32.1
PSE,1892,32.1
PSE,1893,32.1
PSE,1894,32.1
PSE,1895,32.1
PSE,1896,32.1
PSE,1897,32.1
PSE,1898,32.1
PSE,1899,32.1
PSE,1900,32.1
PSE,1901,32.1
PSE,1902,32.1
PSE,1903,32.1
PSE,1904,32.1
PSE,1905,32.1
PSE,1906,32.1
PSE,1907,32.1
PSE,1908,32.1
PSE,1909,32.1
PSE,1910,32.1
PSE,1911,32.1
PSE,1912,32.1
PSE,1913,32.1
PSE,1914,32.1
PSE,1915,32.1
PSE,1916,32.1
PSE,1917,32.1
PSE,1918,26.61
PSE,1919,32.1
PSE,1920,32.1
PSE,1921,32.1
PSE,1922,32.1
PSE,1923,32.1
PSE,1924,32.1
PSE,1925,32.1
PSE,1926,32.1
PSE,1927,32.1
PSE,1928,32.1
PSE,1929,32.1
PSE,1930,32.1
PSE,1931,32.1
PSE,1932,32.1
PSE,1933,32.1
PSE,1934,32.1
PSE,1935,32.1
PSE,1936,33.03
PSE,1937,33.97
PSE,1938,34.9
PSE,1939,35.84
PSE,1940,36.77
PSE,1941,37.78
PSE,1942,38.79
PSE,1943,39.8
PSE,1944,40.81
PSE,1945,41.82
PSE,1946,42.83
PSE,1947,43.84
PSE,1948,44.85
PSE,1949,45.86
PSE,1950,46.86
PSE,1951,47.03
PSE,1952,47.31
PSE,1953,47.63
PSE,1954,47.97
PSE,1955,48.36
PSE,1956,48.78
PSE,1957,49.23
PSE,1958,49.72
PSE,1959,50.25
PSE,1960,50.82
PSE,1961,51.43
PSE,1962,52.08
PSE,1963,52.75
PSE,1964,53.47
PSE,1965,54.2
PSE,1966,54.94
PSE,1967,55.7
PSE,1968,56.45
PSE,1969,57.22
PSE,1970,57.97
PSE,1971,58.73
PSE,1972,59.48
PSE,1973,60.26
PSE,1974,61.03
PSE,1975,61.81
PSE,1976,62.6
PSE,1977,63.39
PSE,1978,64.18
PSE,1979,64.96
PSE,1980,65.74
PSE,1981,66.48
PSE,1982,67.21
PSE,1983,67.92
PSE,1984,68.59
PSE,1985,69.23
PSE,1986,69.82
PSE,1987,70.38
PSE,1988,70.88
PSE,1989,71.36
PSE,1990,71.8
PSE,1991,72
PSE,1992,72.4
PSE,1993,72.8
PSE,1994,73.3
PSE,1995,73.7
PSE,1996,74
PSE,1997,74.2
PSE,1998,74.5
PSE,1999,74.7
PSE,2000,74.4
PSE,2001,74.7
PSE,2002,74.4
PSE,2003,74.4
PSE,2004,74.4
PSE,2005,74.6
PSE,2006,74.4
PSE,2007,74.3
PSE,2008,74.1
PSE,2009,73.8
PSE,2010,74.3
PSE,2011,74.2
PSE,2012,74.2
PSE,2013,74.4
PSE,2014,74.5
PSE,2015,74.6
PSE,2016,74.7
ESH,1800,34.75
ESH,1801,34.75
ESH,1802,34.75
ESH,1803,34.75
ESH,1804,34.75
ESH,1805,34.75
ESH,1806,34.75
ESH,1807,34.75
ESH,1808,34.75
ESH,1809,34.75
ESH,1810,34.75
ESH,1811,34.75
ESH,1812,34.75
ESH,1813,34.75
ESH,1814,34.75
ESH,1815,34.75
ESH,1816,34.75
ESH,1817,34.75
ESH,1818,34.75
ESH,1819,34.75
ESH,1820,34.75
ESH,1821,34.75
ESH,1822,34.75
ESH,1823,34.75
ESH,1824,34.75
ESH,1825,34.75
ESH,1826,34.75
ESH,1827,34.75
ESH,1828,34.75
ESH,1829,34.75
ESH,1830,34.75
ESH,1831,34.75
ESH,1832,34.75
ESH,1833,34.75
ESH,1834,34.75
ESH,1835,34.75
ESH,1836,34.75
ESH,1837,34.75
ESH,1838,34.75
ESH,1839,34.75
ESH,1840,34.75
ESH,1841,34.75
ESH,1842,34.75
ESH,1843,34.75
ESH,1844,34.75
ESH,1845,34.75
ESH,1846,34.75
ESH,1847,34.75
ESH,1848,34.75
ESH,1849,34.75
ESH,1850,34.75
ESH,1851,34.75
ESH,1852,34.75
ESH,1853,34.75
ESH,1854,34.75
ESH,1855,34.75
ESH,1856,34.75
ESH,1857,34.75
ESH,1858,34.75
ESH,1859,34.75
ESH,1860,34.75
ESH,1861,34.75
ESH,1862,34.75
ESH,1863,34.75
ESH,1864,34.75
ESH,1865,34.75
ESH,1866,34.75
ESH,1867,34.75
ESH,1868,34.75
ESH,1869,34.75
ESH,1870,34.75
ESH,1871,34.75
ESH,1872,34.75
ESH,1873,34.75
ESH,1874,34.75
ESH,1875,34.75
ESH,1876,34.75
ESH,1877,34.75
ESH,1878,34.75
ESH,1879,34.75
ESH,1880,34.75
ESH,1881,34.75
ESH,1882,34.75
ESH,1883,34.75
ESH,1884,34.75
ESH,1885,34.75
ESH,1886,34.75
ESH,1887,34.75
ESH,1888,34.75
ESH,1889,34.75
ESH,1890,34.75
ESH,1891,34.75
ESH,1892,34.75
ESH,1893,34.75
ESH,1894,34.75
ESH,1895,34.75
ESH,1896,34.75
ESH,1897,34.75
ESH,1898,34.75
ESH,1899,34.75
ESH,1900,34.75
ESH,1901,34.75
ESH,1902,34.75
ESH,1903,34.75
ESH,1904,34.75
ESH,1905,34.75
ESH,1906,34.75
ESH,1907,34.75
ESH,1908,34.75
ESH,1909,34.75
ESH,1910,34.75
ESH,1911,34.75
ESH,1912,34.75
ESH,1913,34.75
ESH,1914,34.75
ESH,1915,34.75
ESH,1916,34.75
ESH,1917,34.75
ESH,1918,13.44
ESH,1919,34.75
ESH,1920,34.75
ESH,1921,34.75
ESH,1922,34.75
ESH,1923,34.75
ESH,1924,34.75
ESH,1925,34.75
ESH,1926,34.75
ESH,1927,34.75
ESH,1928,34.75
ESH,1929,34.75
ESH,1930,34.75
ESH,1931,34.75
ESH,1932,34.75
ESH,1933,34.75
ESH,1934,34.75
ESH,1935,34.75
ESH,1936,34.75
ESH,1937,34.75
ESH,1938,34.75
ESH,1939,34.75
ESH,1940,34.75
ESH,1941,34.75
ESH,1942,34.75
ESH,1943,34.75
ESH,1944,34.75
ESH,1945,34.75
ESH,1946,34.75
ESH,1947,34.75
ESH,1948,34.75
ESH,1949,34.75
ESH,1950,34.75
ESH,1951,34.95
ESH,1952,35.33
ESH,1953,35.72
ESH,1954,36.1
ESH,1955,36.48
ESH,1956,36.86
ESH,1957,37.24
ESH,1958,37.62
ESH,1959,37.99
ESH,1960,38.37
ESH,1961,38.75
ESH,1962,39.12
ESH,1963,39.5
ESH,1964,39.88
ESH,1965,40.26
ESH,1966,40.62
ESH,1967,40.97
ESH,1968,41.32
ESH,1969,41.67
ESH,1970,42.07
ESH,1971,42.52
ESH,1972,43.07
ESH,1973,43.7
ESH,1974,44.43
ESH,1975,45.23
ESH,1976,46.11
ESH,1977,47.01
ESH,1978,47.92
ESH,1979,48.82
ESH,1980,49.72
ESH,1981,50.61
ESH,1982,51.5
ESH,1983,52.4
ESH,1984,53.3
ESH,1985,54.17
ESH,1986,54.99
ESH,1987,55.74
ESH,1988,56.43
ESH,1989,57.04
ESH,1990,57.59
ESH,1991,58.09
ESH,1992,58.56
ESH,1993,59.03
ESH,1994,59.51
ESH,1995,60
ESH,1996,60.51
ESH,1997,61.04
ESH,1998,61.57
ESH,1999,62.11
ESH,2000,62.64
ESH,2001,63.15
ESH,2002,63.65
ESH,2003,64.13
ESH,2004,64.58
ESH,2005,65.01
ESH,2006,65.41
ESH,2007,65.79
ESH,2008,66.16
ESH,2009,66.51
ESH,2010,66.84
ESH,2011,67.17
ESH,2012,67.47
ESH,2013,67.76
ESH,2014,68.04
ESH,2015,68.3
ESH,2016,68.56
VNM,1800,32
VNM,1801,32
VNM,1802,32
VNM,1803,32
VNM,1804,32
VNM,1805,32
VNM,1806,32
VNM,1807,32
VNM,1808,32
VNM,1809,32
VNM,1810,32
VNM,1811,32
VNM,1812,32
VNM,1813,32
VNM,1814,32
VNM,1815,32
VNM,1816,32
VNM,1817,32
VNM,1818,32
VNM,1819,32
VNM,1820,32
VNM,1821,32
VNM,1822,32
VNM,1823,32
VNM,1824,32
VNM,1825,32
VNM,1826,32
VNM,1827,32
VNM,1828,32
VNM,1829,32
VNM,1830,32
VNM,1831,32
VNM,1832,32
VNM,1833,32
VNM,1834,32
VNM,1835,32
VNM,1836,32
VNM,1837,32
VNM,1838,32
VNM,1839,32
VNM,1840,32
VNM,1841,32
VNM,1842,32
VNM,1843,32
VNM,1844,32
VNM,1845,32
VNM,1846,32
VNM,1847,32
VNM,1848,32
VNM,1849,32
VNM,1850,32
VNM,1851,32
VNM,1852,32
VNM,1853,32
VNM,1854,32
VNM,1855,32
VNM,1856,32
VNM,1857,32
VNM,1858,32
VNM,1859,32
VNM,1860,32
VNM,1861,32
VNM,1862,32
VNM,1863,32
VNM,1864,32
VNM,1865,32
VNM,1866,32
VNM,1867,32
VNM,1868,32
VNM,1869,32
VNM,1870,32
VNM,1871,32
VNM,1872,32
VNM,1873,32
VNM,1874,32
VNM,1875,32
VNM,1876,32
VNM,1877,32
VNM,1878,32
VNM,1879,32
VNM,1880,32
VNM,1881,32
VNM,1882,32
VNM,1883,32
VNM,1884,32
VNM,1885,32
VNM,1886,32
VNM,1887,32
VNM,1888,32
VNM,1889,32
VNM,1890,32
VNM,1891,32
VNM,1892,32
VNM,1893,32
VNM,1894,32
VNM,1895,32
VNM,1896,32
VNM,1897,32
VNM,1898,32
VNM,1899,32
VNM,1900,32
VNM,1901,32
VNM,1902,32
VNM,1903,32
VNM,1904,32
VNM,1905,32
VNM,1906,32
VNM,1907,32
VNM,1908,32
VNM,1909,32
VNM,1910,32
VNM,1911,32
VNM,1912,32
VNM,1913,32
VNM,1914,32
VNM,1915,32
VNM,1916,32
VNM,1917,32
VNM,1918,20.51
VNM,1919,32
VNM,1920,32
VNM,1921,32
VNM,1922,32
VNM,1923,32
VNM,1924,32
VNM,1925,32
VNM,1926,32
VNM,1927,32
VNM,1928,32
VNM,1929,32
VNM,1930,32
VNM,1931,32.17
VNM,1932,32.33
VNM,1933,32.5
VNM,1934,32.67
VNM,1935,32.83
VNM,1936,33
VNM,1937,34.35
VNM,1938,35.69
VNM,1939,37.04
VNM,1940,36
VNM,1941,35.07
VNM,1942,34.45
VNM,1943,32.92
VNM,1944,26.89
VNM,1945,16.87
VNM,1946,35.84
VNM,1947,41.81
VNM,1948,46.78
VNM,1949,49.76
VNM,1950,51.58
VNM,1951,51.98
VNM,1952,52.81
VNM,1953,53.6
VNM,1954,54.36
VNM,1955,55.11
VNM,1956,55.83
VNM,1957,56.52
VNM,1958,57.19
VNM,1959,57.86
VNM,1960,58.52
VNM,1961,59.17
VNM,1962,59.82
VNM,1963,60.42
VNM,1964,60.95
VNM,1965,61.32
VNM,1966,61.36
VNM,1967,61.06
VNM,1968,60.45
VNM,1969,59.63
VNM,1970,58.78
VNM,1971,58.17
VNM,1972,58
VNM,1973,58.35
VNM,1974,59.23
VNM,1975,60.54
VNM,1976,62.07
VNM,1977,63.58
VNM,1978,64.86
VNM,1979,65.84
VNM,1980,66.49
VNM,1981,66.86
VNM,1982,67.1
VNM,1983,67.3
VNM,1984,67.51
VNM,1985,67.77
VNM,1986,68.07
VNM,1987,68.38
VNM,1988,68.68
VNM,1989,69
VNM,1990,69.3
VNM,1991,69.6
VNM,1992,69.8
VNM,1993,70.1
VNM,1994,70.3
VNM,1995,70.6
VNM,1996,70.9
VNM,1997,71.1
VNM,1998,71.5
VNM,1999,71.7
VNM,2000,72
VNM,2001,72.2
VNM,2002,72.5
VNM,2003,72.8
VNM,2004,73
VNM,2005,73.3
VNM,2006,73.5
VNM,2007,73.8
VNM,2008,74.1
VNM,2009,74.3
VNM,2010,74.5
VNM,2011,74.7
VNM,2012,74.9
VNM,2013,75
VNM,2014,75.2
VNM,2015,75.4
VNM,2016,75.6
VIR,1800,33.4
VIR,1801,33.4
VIR,1802,33.4
VIR,1803,33.4
VIR,1804,33.4
VIR,1805,33.4
VIR,1806,33.4
VIR,1807,33.4
VIR,1808,33.4
VIR,1809,33.4
VIR,1810,33.4
VIR,1811,33.4
VIR,1812,33.4
VIR,1813,33.4
VIR,1814,33.4
VIR,1815,33.4
VIR,1816,33.4
VIR,1817,33.4
VIR,1818,33.4
VIR,1819,33.4
VIR,1820,33.4
VIR,1821,33.4
VIR,1822,33.4
VIR,1823,33.4
VIR,1824,33.4
VIR,1825,33.4
VIR,1826,33.4
VIR,1827,33.4
VIR,1828,33.4
VIR,1829,33.4
VIR,1830,33.4
VIR,1831,33.4
VIR,1832,33.4
VIR,1833,33.4
VIR,1834,33.4
VIR,1835,33.4
VIR,1836,33.4
VIR,1837,33.4
VIR,1838,33.4
VIR,1839,33.4
VIR,1840,33.4
VIR,1841,33.4
VIR,1842,33.4
VIR,1843,33.4
VIR,1844,33.4
VIR,1845,33.4
VIR,1846,33.4
VIR,1847,33.4
VIR,1848,33.4
VIR,1849,33.4
VIR,1850,33.4
VIR,1851,33.4
VIR,1852,33.4
VIR,1853,33.4
VIR,1854,33.4
VIR,1855,33.4
VIR,1856,33.4
VIR,1857,33.4
VIR,1858,33.4
VIR,1859,33.4
VIR,1860,33.4
VIR,1861,33.4
VIR,1862,33.4
VIR,1863,33.4
VIR,1864,33.4
VIR,1865,33.4
VIR,1866,33.4
VIR,1867,33.4
VIR,1868,33.4
VIR,1869,33.4
VIR,1870,33.4
VIR,1871,33.4
VIR,1872,33.4
VIR,1873,33.4
VIR,1874,33.4
VIR,1875,33.4
VIR,1876,33.4
VIR,1877,33.4
VIR,1878,33.4
VIR,1879,33.4
VIR,1880,33.4
VIR,1881,33.4
VIR,1882,33.4
VIR,1883,33.4
VIR,1884,33.4
VIR,1885,33.4
VIR,1886,33.4
VIR,1887,33.4
VIR,1888,33.4
VIR,1889,33.4
VIR,1890,33.4
VIR,1891,33.4
VIR,1892,33.4
VIR,1893,33.4
VIR,1894,33.4
VIR,1895,33.4
VIR,1896,33.4
VIR,1897,33.4
VIR,1898,33.4
VIR,1899,33.4
VIR,1900,33.4
VIR,1901,33.4
VIR,1902,33.4
VIR,1903,33.4
VIR,1904,33.4
VIR,1905,33.4
VIR,1906,33.4
VIR,1907,33.4
VIR,1908,33.4
VIR,1909,33.4
VIR,1910,33.4
VIR,1911,33.4
VIR,1912,33.4
VIR,1913,33.4
VIR,1914,33.4
VIR,1915,33.4
VIR,1916,33.4
VIR,1917,33.4
VIR,1918,21.66
VIR,1919,33.4
VIR,1920,33.4
VIR,1921,33.4
VIR,1922,34.23
VIR,1923,35.06
VIR,1924,35.89
VIR,1925,36.71
VIR,1926,37.54
VIR,1927,38.37
VIR,1928,39.2
VIR,1929,40.02
VIR,1930,40.85
VIR,1931,41.68
VIR,1932,42.51
VIR,1933,43.33
VIR,1934,44.16
VIR,1935,44.99
VIR,1936,45.82
VIR,1937,46.64
VIR,1938,47.47
VIR,1939,48.3
VIR,1940,49.13
VIR,1941,49.95
VIR,1942,50.78
VIR,1943,51.61
VIR,1944,52.44
VIR,1945,53.27
VIR,1946,54.09
VIR,1947,54.92
VIR,1948,55.75
VIR,1949,56.58
VIR,1950,57.4
VIR,1951,57.9
VIR,1952,58.87
VIR,1953,59.74
VIR,1954,60.54
VIR,1955,61.25
VIR,1956,61.88
VIR,1957,62.44
VIR,1958,62.93
VIR,1959,63.36
VIR,1960,63.75
VIR,1961,64.11
VIR,1962,64.46
VIR,1963,64.82
VIR,1964,65.2
VIR,1965,65.6
VIR,1966,66.02
VIR,1967,66.44
VIR,1968,66.87
VIR,1969,67.29
VIR,1970,67.71
VIR,1971,68.12
VIR,1972,68.53
VIR,1973,68.94
VIR,1974,69.34
VIR,1975,69.73
VIR,1976,70.11
VIR,1977,70.46
VIR,1978,70.8
VIR,1979,71.12
VIR,1980,71.43
VIR,1981,71.74
VIR,1982,72.05
VIR,1983,72.38
VIR,1984,72.71
VIR,1985,73.06
VIR,1986,73.41
VIR,1987,73.75
VIR,1988,74.09
VIR,1989,74.42
VIR,1990,74.73
VIR,1991,75.04
VIR,1992,75.34
VIR,1993,75.64
VIR,1994,75.94
VIR,1995,76.23
VIR,1996,76.52
VIR,1997,76.8
VIR,1998,77.07
VIR,1999,77.33
VIR,2000,77.57
VIR,2001,77.8
VIR,2002,78
VIR,2003,78.19
VIR,2004,78.36
VIR,2005,78.52
VIR,2006,78.69
VIR,2007,78.86
VIR,2008,79.05
VIR,2009,79.25
VIR,2010,79.46
VIR,2011,79.69
VIR,2012,79.92
VIR,2013,80.15
VIR,2014,80.38
VIR,2015,80.6
VIR,2016,80.82
YEM,1800,23.39
YEM,1801,23.39
YEM,1802,23.39
YEM,1803,23.39
YEM,1804,23.39
YEM,1805,23.39
YEM,1806,23.39
YEM,1807,23.39
YEM,1808,23.39
YEM,1809,23.39
YEM,1810,23.39
YEM,1811,23.39
YEM,1812,23.39
YEM,1813,23.39
YEM,1814,23.39
YEM,1815,23.39
YEM,1816,23.39
YEM,1817,23.39
YEM,1818,23.39
YEM,1819,23.39
YEM,1820,23.39
YEM,1821,23.39
YEM,1822,23.39
YEM,1823,23.39
YEM,1824,23.39
YEM,1825,23.39
YEM,1826,23.39
YEM,1827,23.39
YEM,1828,23.39
YEM,1829,23.39
YEM,1830,23.39
YEM,1831,23.39
YEM,1832,23.39
YEM,1833,23.39
YEM,1834,23.39
YEM,1835,23.39
YEM,1836,23.39
YEM,1837,23.39
YEM,1838,23.39
YEM,1839,23.39
YEM,1840,23.39
YEM,1841,23.39
YEM,1842,23.39
YEM,1843,23.39
YEM,1844,23.39
YEM,1845,23.39
YEM,1846,23.39
YEM,1847,23.39
YEM,1848,23.39
YEM,1849,23.39
YEM,1850,23.39
YEM,1851,23.39
YEM,1852,23.39
YEM,1853,23.39
YEM,1854,23.39
YEM,1855,23.39
YEM,1856,23.39
YEM,1857,23.39
YEM,1858,23.39
YEM,1859,23.39
YEM,1860,23.39
YEM,1861,23.39
YEM,1862,23.39
YEM,1863,23.39
YEM,1864,23.39
YEM,1865,23.39
YEM,1866,23.39
YEM,1867,23.39
YEM,1868,23.39
YEM,1869,23.39
YEM,1870,23.39
YEM,1871,23.39
YEM,1872,23.39
YEM,1873,23.39
YEM,1874,23.39
YEM,1875,23.39
YEM,1876,23.39
YEM,1877,23.39
YEM,1878,23.39
YEM,1879,23.39
YEM,1880,23.39
YEM,1881,23.39
YEM,1882,23.39
YEM,1883,23.39
YEM,1884,23.39
YEM,1885,23.39
YEM,1886,23.39
YEM,1887,23.39
YEM,1888,23.39
YEM,1889,23.39
YEM,1890,23.39
YEM,1891,23.39
YEM,1892,23.39
YEM,1893,23.39
YEM,1894,23.39
YEM,1895,23.39
YEM,1896,23.39
YEM,1897,23.39
YEM,1898,23.39
YEM,1899,23.39
YEM,1900,23.39
YEM,1901,23.39
YEM,1902,23.39
YEM,1903,23.39
YEM,1904,23.39
YEM,1905,23.39
YEM,1906,23.39
YEM,1907,23.39
YEM,1908,23.39
YEM,1909,23.39
YEM,1910,23.39
YEM,1911,23.39
YEM,1912,23.39
YEM,1913,23.39
YEM,1914,23.39
YEM,1915,23.39
YEM,1916,23.39
YEM,1917,23.39
YEM,1918,19.39
YEM,1919,23.39
YEM,1920,23.39
YEM,1921,23.39
YEM,1922,23.39
YEM,1923,23.39
YEM,1924,23.39
YEM,1925,23.39
YEM,1926,23.39
YEM,1927,23.39
YEM,1928,23.39
YEM,1929,23.39
YEM,1930,23.39
YEM,1931,23.39
YEM,1932,23.39
YEM,1933,23.39
YEM,1934,23.39
YEM,1935,23.39
YEM,1936,23.39
YEM,1937,23.39
YEM,1938,23.39
YEM,1939,23.39
YEM,1940,23.39
YEM,1941,23.4
YEM,1942,23.41
YEM,1943,23.43
YEM,1944,23.44
YEM,1945,23.45
YEM,1946,23.46
YEM,1947,23.48
YEM,1948,23.49
YEM,1949,23.5
YEM,1950,23.51
YEM,1951,24
YEM,1952,24.96
YEM,1953,25.92
YEM,1954,26.87
YEM,1955,27.84
YEM,1956,28.8
YEM,1957,29.76
YEM,1958,30.72
YEM,1959,31.68
YEM,1960,32.64
YEM,1961,33.58
YEM,1962,34.52
YEM,1963,35.45
YEM,1964,36.37
YEM,1965,37.27
YEM,1966,38.15
YEM,1967,39.01
YEM,1968,39.87
YEM,1969,40.71
YEM,1970,41.55
YEM,1971,42.4
YEM,1972,43.28
YEM,1973,44.17
YEM,1974,45.1
YEM,1975,46.05
YEM,1976,47.05
YEM,1977,48.06
YEM,1978,49.08
YEM,1979,50.11
YEM,1980,51.13
YEM,1981,52.13
YEM,1982,53.09
YEM,1983,54.02
YEM,1984,54.89
YEM,1985,55.69
YEM,1986,56.4
YEM,1987,57.04
YEM,1988,57.6
YEM,1989,58.08
YEM,1990,58.5
YEM,1991,58.9
YEM,1992,59.3
YEM,1993,59.6
YEM,1994,59.7
YEM,1995,60.3
YEM,1996,60.7
YEM,1997,61.1
YEM,1998,61.5
YEM,1999,62
YEM,2000,62.4
YEM,2001,62.8
YEM,2002,63.3
YEM,2003,63.7
YEM,2004,64.2
YEM,2005,64.6
YEM,2006,65
YEM,2007,65.2
YEM,2008,65.7
YEM,2009,66.2
YEM,2010,66.6
YEM,2011,66.6
YEM,2012,66.7
YEM,2013,67.1
YEM,2014,67.1
YEM,2015,66
YEM,2016,64.92
ZMB,1800,32.6
ZMB,1801,32.6
ZMB,1802,32.6
ZMB,1803,32.6
ZMB,1804,32.6
ZMB,1805,32.6
ZMB,1806,32.6
ZMB,1807,32.6
ZMB,1808,32.6
ZMB,1809,32.6
ZMB,1810,32.6
ZMB,1811,32.6
ZMB,1812,32.6
ZMB,1813,32.6
ZMB,1814,32.6
ZMB,1815,32.6
ZMB,1816,32.6
ZMB,1817,32.6
ZMB,1818,32.6
ZMB,1819,32.6
ZMB,1820,32.6
ZMB,1821,32.6
ZMB,1822,32.6
