code,year,child_mortality
TLS,1863,454.4
TLS,1864,454.6
TLS,1865,454.7
TLS,1866,454.9
TLS,1867,455
TLS,1868,455.2
TLS,1869,455.3
TLS,1870,455.4
TLS,1871,455.6
TLS,1872,455.7
TLS,1873,455.9
TLS,1874,456
TLS,1875,456.2
TLS,1876,456.3
TLS,1877,456.5
TLS,1878,456.6
TLS,1879,456.8
TLS,1880,456.9
TLS,1881,457
TLS,1882,457.2
TLS,1883,457.3
TLS,1884,457.5
TLS,1885,457.6
TLS,1886,457.8
TLS,1887,457.9
TLS,1888,458.1
TLS,1889,458.2
TLS,1890,458.3
TLS,1891,458.5
TLS,1892,458.6
TLS,1893,458.8
TLS,1894,458.9
TLS,1895,459.1
TLS,1896,459.2
TLS,1897,459.4
TLS,1898,459.5
TLS,1899,459.6
TLS,1900,459.8
TLS,1901,458.8
TLS,1902,457.8
TLS,1903,456.8
TLS,1904,455.9
TLS,1905,454.9
TLS,1906,453.9
TLS,1907,452.9
TLS,1908,451.9
TLS,1909,451
TLS,1910,450
TLS,1911,449.1
TLS,1912,448.1
TLS,1913,447.1
TLS,1914,446.2
TLS,1915,445.2
TLS,1916,444.2
TLS,1917,443.3
TLS,1918,442.3
TLS,1919,441.4
TLS,1920,440.4
TLS,1921,439.5
TLS,1922,438.5
TLS,1923,437.6
TLS,1924,436.7
TLS,1925,435.7
TLS,1926,434.8
TLS,1927,433.9
TLS,1928,432.9
TLS,1929,432
TLS,1930,431.1
TLS,1931,429.9
TLS,1932,428.7
TLS,1933,427.5
TLS,1934,426.3
TLS,1935,425.1
TLS,1936,423.9
TLS,1937,422.7
TLS,1938,421.6
TLS,1939,420.4
TLS,1940,419.2
TLS,1941,418
TLS,1942,416.9
TLS,1943,415.7
TLS,1944,416.3
TLS,1945,416.9
TLS,1946,417.4
TLS,1947,418
TLS,1948,418.6
TLS,1949,419.1
TLS,1950,419.7
TLS,1951,416.5
TLS,1952,410.8
TLS,1953,404.7
TLS,1954,398.1
TLS,1955,391
TLS,1956,383.5
TLS,1957,375.5
TLS,1958,367.2
TLS,1959,359
TLS,1960,350.9
TLS,1961,342.8
TLS,1962,334.8
TLS,1963,326.9
TLS,1964,318.9
TLS,1965,310.1
TLS,1966,301.2
TLS,1967,291.5
TLS,1968,282.2
TLS,1969,273.4
TLS,1970,267
TLS,1971,264.5
TLS,1972,267.7
TLS,1973,275.7
TLS,1974,275.3
TLS,1975,274.9
TLS,1976,274.4
TLS,1977,274
TLS,1978,273.6
TLS,1979,273.1
TLS,1980,330.9
TLS,1981,312.3
TLS,1982,291.5
TLS,1983,271.4
TLS,1984,253.3
TLS,1985,238.3
TLS,1986,210
TLS,1987,201
TLS,1988,192.1
TLS,1989,183.8
TLS,1990,175.7
TLS,1991,168.2
TLS,1992,161
TLS,1993,153.9
TLS,1994,147
TLS,1995,140.4
TLS,1996,134
TLS,1997,127.8
TLS,1998,121.9
TLS,1999,116
TLS,2000,110.2
TLS,2001,104.6
TLS,2002,99.1
TLS,2003,93.7
TLS,2004,88.4
TLS,2005,83.3
TLS,2006,78.5
TLS,2007,74.1
TLS,2008,70.2
TLS,2009,66.7
TLS,2010,63.8
TLS,2011,61.1
TLS,2012,58.7
TLS,2013,56.5
TLS,2014,54.5
TLS,2015,52.6
TGO,1800,426.6
TGO,1801,426.6
TGO,1802,426.6
TGO,1803,426.6
TGO,1804,426.6
TGO,1805,426.6
TGO,1806,426.6
TGO,1807,426.6
TGO,1808,426.6
TGO,1809,426.6
TGO,1810,426.6
TGO,1811,426.6
TGO,1812,426.6
TGO,1813,426.6
TGO,1814,426.6
TGO,1815,426.6
TGO,1816,426.6
TGO,1817,426.6
TGO,1818,426.6
TGO,1819,426.6
TGO,1820,426.6
TGO,1821,426.6
TGO,1822,426.6
TGO,1823,426.6
TGO,1824,426.6
TGO,1825,426.6
TGO,1826,426.6
TGO,1827,426.6
TGO,1828,426.6
TGO,1829,426.6
TGO,1830,426.6
TGO,1831,426.6
TGO,1832,426.6
TGO,1833,426.6
TGO,1834,426.6
TGO,1835,426.6
TGO,1836,426.6
TGO,1837,426.6
TGO,1838,426.6
TGO,1839,426.6
TGO,1840,426.6
TGO,1841,426.6
TGO,1842,426.6
TGO,1843,426.6
TGO,1844,426.6
TGO,1845,426.6
TGO,1846,426.6
TGO,1847,426.6
TGO,1848,426.6
TGO,1849,426.6
TGO,1850,426.6
TGO,1851,426.6
TGO,1852,426.6
TGO,1853,426.6
TGO,1854,426.6
TGO,1855,426.6
TGO,1856,426.6
TGO,1857,426.6
TGO,1858,426.6
TGO,1859,426.6
TGO,1860,426.6
TGO,1861,426.6
TGO,1862,426.6
TGO,1863,426.6
TGO,1864,426.6
TGO,1865,426.6
TGO,1866,426.6
TGO,1867,426.6
TGO,1868,426.6
TGO,1869,426.6
TGO,1870,426.6
TGO,1871,426.6
TGO,1872,426.6
TGO,1873,426.6
TGO,1874,426.6
TGO,1875,426.6
TGO,1876,426.6
TGO,1877,426.6
TGO,1878,426.6
TGO,1879,426.6
TGO,1880,426.6
TGO,1881,426.6
TGO,1882,426.6
TGO,1883,426.6
TGO,1884,426.6
TGO,1885,426.6
TGO,1886,426.6
TGO,1887,426.6
TGO,1888,426.6
TGO,1889,426.6
TGO,1890,426.6
TGO,1891,426.6
TGO,1892,426.6
TGO,1893,426.6
TGO,1894,426.5
TGO,1895,426.5
TGO,1896,426.4
TGO,1897,426.3
TGO,1898,426.2
TGO,1899,425.9
TGO,1900,425.6
TGO,1901,425.3
TGO,1902,424.8
TGO,1903,424.3
TGO,1904,423.8
TGO,1905,423.1
TGO,1906,422.4
TGO,1907,421.7
TGO,1908,420.8
TGO,1909,419.9
TGO,1910,419
TGO,1911,418
TGO,1912,417.1
TGO,1913,416.1
TGO,1914,415.1
TGO,1915,414.1
TGO,1916,413.1
TGO,1917,412.1
TGO,1918,411.1
TGO,1919,410.1
TGO,1920,409.1
TGO,1921,408.1
TGO,1922,407.1
TGO,1923,406.1
TGO,1924,405.1
TGO,1925,404.1
TGO,1926,403.1
TGO,1927,402.1
TGO,1928,401.1
TGO,1929,400.1
TGO,1930,399.1
TGO,1931,398.2
TGO,1932,397.2
TGO,1933,396.2
TGO,1934,395.2
TGO,1935,394.2
TGO,1936,393.2
TGO,1937,392.2
TGO,1938,391.2
TGO,1939,390.2
TGO,1940,389.2
TGO,1941,382.2
TGO,1942,375.3
TGO,1943,368.5
TGO,1944,361.9
TGO,1945,355.3
TGO,1946,346.6
TGO,1947,340.8
TGO,1948,335.2
TGO,1949,329.6
TGO,1950,324.4
TGO,1951,319.1
TGO,1952,314
TGO,1953,309
TGO,1954,304.1
TGO,1955,299.2
TGO,1956,294.1
TGO,1957,289.2
TGO,1958,284.1
TGO,1959,279.2
TGO,1960,274.2
TGO,1961,269.2
TGO,1962,264.3
TGO,1963,259.4
TGO,1964,254.6
TGO,1965,249.8
TGO,1966,244.9
TGO,1967,239.9
TGO,1968,234.9
TGO,1969,229.8
TGO,1970,224.7
TGO,1971,219.8
TGO,1972,214.7
TGO,1973,209.7
TGO,1974,204.9
TGO,1975,200.2
TGO,1976,195.4
TGO,1977,190.7
TGO,1978,186.3
TGO,1979,181.8
TGO,1980,177.5
TGO,1981,173.4
TGO,1982,169.5
TGO,1983,165.7
TGO,1984,162.3
TGO,1985,159
TGO,1986,156.1
TGO,1987,153.3
TGO,1988,150.8
TGO,1989,148.5
TGO,1990,146.2
TGO,1991,144.1
TGO,1992,142.1
TGO,1993,140
TGO,1994,137.7
TGO,1995,135.4
TGO,1996,132.7
TGO,1997,129.9
TGO,1998,127
TGO,1999,123.9
TGO,2000,120.8
TGO,2001,117.6
TGO,2002,114.4
TGO,2003,111.2
TGO,2004,108.1
TGO,2005,105.1
TGO,2006,102.1
TGO,2007,99.2
TGO,2008,96.4
TGO,2009,93.6
TGO,2010,90.9
TGO,2011,88.3
TGO,2012,85.8
TGO,2013,83.3
TGO,2014,80.8
TGO,2015,78.4
TON,1800,445.4
TON,1801,442
TON,1802,438.5
TON,1803,435.1
TON,1804,431.7
TON,1805,428.3
TON,1806,424.9
TON,1807,421.6
TON,1808,418.3
TON,1809,415.1
TON,1810,411.8
TON,1811,408.6
TON,1812,405.4
TON,1813,402.2
TON,1814,399.1
TON,1815,396
TON,1816,392.9
TON,1817,389.8
TON,1818,386.8
TON,1819,383.7
TON,1820,380.7
TON,1821,377.8
TON,1822,374.8
TON,1823,371.9
TON,1824,369
TON,1825,366.1
TON,1826,363.2
TON,1827,360.4
TON,1828,357.6
TON,1829,354.8
TON,1830,352
TON,1831,349.3
TON,1832,346.5
TON,1833,343.8
TON,1834,341.1
TON,1835,338.5
TON,1836,335.8
TON,1837,333.2
TON,1838,330.6
TON,1839,328
TON,1840,325.4
TON,1841,322.9
TON,1842,320.4
TON,1843,317.9
TON,1844,315.4
TON,1845,312.9
TON,1846,310.5
TON,1847,308.1
TON,1848,305.6
TON,1849,303.2
TON,1850,300.9
TON,1851,298.5
TON,1852,296.2
TON,1853,293.9
TON,1854,291.6
TON,1855,289.3
TON,1856,287
TON,1857,284.8
TON,1858,282.6
TON,1859,280.4
TON,1860,278.2
TON,1861,276
TON,1862,273.8
TON,1863,271.7
TON,1864,269.6
TON,1865,267.5
TON,1866,265.4
TON,1867,263.3
TON,1868,261.2
TON,1869,259.2
TON,1870,257.2
TON,1871,255.2
TON,1872,253.2
TON,1873,251.2
TON,1874,249.2
TON,1875,247.3
TON,1876,245.3
TON,1877,243.4
TON,1878,241.5
TON,1879,239.6
TON,1880,237.8
TON,1881,235.9
TON,1882,234.1
TON,1883,232.2
TON,1884,230.4
TON,1885,228.6
TON,1886,226.8
TON,1887,225.1
TON,1888,223.3
TON,1889,221.6
TON,1890,219.8
TON,1891,218.1
TON,1892,216.4
TON,1893,214.7
TON,1894,213
TON,1895,211.4
TON,1896,209.7
TON,1897,208.1
TON,1898,206.4
TON,1899,204.8
TON,1900,203.2
TON,1901,201.7
TON,1902,200.1
TON,1903,198.5
TON,1904,197
TON,1905,195.4
TON,1906,193.9
TON,1907,192.4
TON,1908,190.9
TON,1909,189.4
TON,1910,187.9
TON,1911,186.4
TON,1912,185
TON,1913,183.5
TON,1914,182.1
TON,1915,180.7
TON,1916,179.3
TON,1917,177.9
TON,1918,176.5
TON,1919,175.1
TON,1920,173.7
TON,1921,172.4
TON,1922,171
TON,1923,169.7
TON,1924,168.4
TON,1925,167.1
TON,1926,165.8
TON,1927,164.5
TON,1928,163.2
TON,1929,162
TON,1930,160.7
TON,1931,159.5
TON,1932,158.2
TON,1933,157
TON,1934,155.8
TON,1935,154.6
TON,1936,153.4
TON,1937,152.2
TON,1938,151
TON,1939,149.9
TON,1940,148.7
TON,1941,147.6
TON,1942,146.4
TON,1943,145.3
TON,1944,144.2
TON,1945,143.1
TON,1946,142
TON,1947,140.9
TON,1948,139.8
TON,1949,138.7
TON,1950,137.6
TON,1951,135.9
TON,1952,132.7
TON,1953,130.2
TON,1954,124.3
TON,1955,118.6
TON,1956,113.3
TON,1957,108.1
TON,1958,103.2
TON,1959,98.57
TON,1960,94.11
TON,1961,89.85
TON,1962,85.78
TON,1963,81.9
TON,1964,76.5
TON,1965,71.5
TON,1966,66.7
TON,1967,62.2
TON,1968,57.8
TON,1969,53.8
TON,1970,50.2
TON,1971,46.9
TON,1972,44
TON,1973,41.5
TON,1974,39.3
TON,1975,37.2
TON,1976,35.3
TON,1977,33.6
TON,1978,32.1
TON,1979,30.7
TON,1980,29.4
TON,1981,28.3
TON,1982,27.4
TON,1983,26.6
TON,1984,26
TON,1985,25.4
TON,1986,24.8
TON,1987,24.1
TON,1988,23.4
TON,1989,22.7
TON,1990,21.9
TON,1991,21.1
TON,1992,20.4
TON,1993,19.8
TON,1994,19.3
TON,1995,18.9
TON,1996,18.6
TON,1997,18.4
TON,1998,18.1
TON,1999,17.9
TON,2000,17.6
TON,2001,17.3
TON,2002,17
TON,2003,16.8
TON,2004,16.7
TON,2005,16.7
TON,2006,16.7
TON,2007,16.8
TON,2008,17
TON,2009,17.2
TON,2010,17.4
TON,2011,17.5
TON,2012,17.5
TON,2013,17.3
TON,2014,17.1
TON,2015,16.7
TTO,1800,406
TTO,1801,406
TTO,1802,406
TTO,1803,406
TTO,1804,406
TTO,1805,406
TTO,1806,406
TTO,1807,406
TTO,1808,406
TTO,1809,406
TTO,1810,406
TTO,1811,406
TTO,1812,406
TTO,1813,406
TTO,1814,406
TTO,1815,406
TTO,1816,406
TTO,1817,406
TTO,1818,406
TTO,1819,406
TTO,1820,406
TTO,1821,406
TTO,1822,406
TTO,1823,406
TTO,1824,406
TTO,1825,406
TTO,1826,406
TTO,1827,406
TTO,1828,406
TTO,1829,406
TTO,1830,393.5
TTO,1831,381.2
TTO,1832,369.2
TTO,1833,358.6
TTO,1834,347.1
TTO,1835,335.7
TTO,1836,335.7
TTO,1837,335.7
TTO,1838,335.7
TTO,1839,335.7
TTO,1840,335.7
TTO,1841,335.7
TTO,1842,335.7
TTO,1843,335.7
TTO,1844,335.7
TTO,1845,335.7
TTO,1846,335.7
TTO,1847,335.7
TTO,1848,335.7
TTO,1849,335.7
TTO,1850,335.7
TTO,1851,335.7
TTO,1852,335.7
TTO,1853,335.7
TTO,1854,335.7
TTO,1855,335.7
TTO,1856,335.7
TTO,1857,335.7
TTO,1858,335.7
TTO,1859,335.7
TTO,1860,335.7
TTO,1861,335.7
TTO,1862,335.7
TTO,1863,335.7
TTO,1864,335.7
TTO,1865,335.7
TTO,1866,335.7
TTO,1867,335.7
TTO,1868,335.7
TTO,1869,335.7
TTO,1870,335.7
TTO,1871,335.7
TTO,1872,335.7
TTO,1873,335.7
TTO,1874,335.7
TTO,1875,335.7
TTO,1876,335.7
TTO,1877,335.7
TTO,1878,335.7
TTO,1879,335.7
TTO,1880,335.7
TTO,1881,335.7
TTO,1882,335.7
TTO,1883,335.7
TTO,1884,335.7
TTO,1885,335.7
TTO,1886,335.7
TTO,1887,335.7
TTO,1888,335.7
TTO,1889,335.7
TTO,1890,335.7
TTO,1891,335.7
TTO,1892,335.7
TTO,1893,335.7
TTO,1894,335.7
TTO,1895,335.7
TTO,1896,335.6
TTO,1897,335.6
TTO,1898,335.4
TTO,1899,335.2
TTO,1900,335
TTO,1901,334.7
TTO,1902,334.4
TTO,1903,334
TTO,1904,333.5
TTO,1905,333
TTO,1906,332.5
TTO,1907,331.9
TTO,1908,331.2
TTO,1909,318
TTO,1910,305.3
TTO,1911,293.1
TTO,1912,281.4
TTO,1913,270.1
TTO,1914,259.4
TTO,1915,249.1
TTO,1916,239.2
TTO,1917,229.6
TTO,1918,220.5
TTO,1919,251.7
TTO,1920,284.6
TTO,1921,224.3
TTO,1922,222.5
TTO,1923,205.6
TTO,1924,194.4
TTO,1925,213.2
TTO,1926,230
TTO,1927,188.8
TTO,1928,203.9
TTO,1929,202.1
TTO,1930,200.2
TTO,1931,232.1
TTO,1932,166.4
TTO,1933,207.8
TTO,1934,200.3
TTO,1935,147.9
TTO,1936,144.3
TTO,1937,187.2
TTO,1938,146.1
TTO,1939,157.2
TTO,1940,161
TTO,1941,166.6
TTO,1942,185.4
TTO,1943,137.1
TTO,1944,114.2
TTO,1945,121.2
TTO,1946,112.5
TTO,1947,116
TTO,1948,105.7
TTO,1949,114.3
TTO,1950,107.2
TTO,1951,100.5
TTO,1952,94.18
TTO,1953,88.3
TTO,1954,85.2
TTO,1955,82.3
TTO,1956,79.4
TTO,1957,76.5
TTO,1958,73.7
TTO,1959,71
TTO,1960,68.5
TTO,1961,66
TTO,1962,63.7
TTO,1963,61.6
TTO,1964,59.7
TTO,1965,58
TTO,1966,56.6
TTO,1967,55.2
TTO,1968,53.9
TTO,1969,52.8
TTO,1970,51.6
TTO,1971,50.6
TTO,1972,49.5
TTO,1973,48.3
TTO,1974,47.2
TTO,1975,46
TTO,1976,44.7
TTO,1977,43.4
TTO,1978,42
TTO,1979,40.7
TTO,1980,39.5
TTO,1981,38.3
TTO,1982,37
TTO,1983,35.9
TTO,1984,34.9
TTO,1985,34
TTO,1986,33.1
TTO,1987,32.3
TTO,1988,31.6
TTO,1989,31
TTO,1990,30.5
TTO,1991,30
TTO,1992,29.7
TTO,1993,29.4
TTO,1994,29.2
TTO,1995,29
TTO,1996,28.9
TTO,1997,28.8
TTO,1998,28.8
TTO,1999,28.7
TTO,2000,28.7
TTO,2001,28.6
TTO,2002,28.3
TTO,2003,28
TTO,2004,27.5
TTO,2005,26.9
TTO,2006,26.3
TTO,2007,25.6
TTO,2008,24.9
TTO,2009,24.3
TTO,2010,23.6
TTO,2011,22.9
TTO,2012,22.2
TTO,2013,21.5
TTO,2014,20.9
TTO,2015,20.4
TUN,1800,460.2
TUN,1801,460.2
TUN,1802,460.2
TUN,1803,460.2
TUN,1804,460.2
TUN,1805,460.2
TUN,1806,460.2
TUN,1807,460.2
TUN,1808,460.2
TUN,1809,460.2
TUN,1810,460.2
TUN,1811,460.2
TUN,1812,460.2
TUN,1813,460.2
TUN,1814,460.2
TUN,1815,460.2
TUN,1816,460.2
TUN,1817,460.2
TUN,1818,460.2
TUN,1819,460.2
TUN,1820,460.2
TUN,1821,460.2
TUN,1822,460.2
TUN,1823,460.2
TUN,1824,460.2
TUN,1825,460.2
TUN,1826,460.2
TUN,1827,460.2
TUN,1828,460.2
TUN,1829,460.2
TUN,1830,460.2
TUN,1831,460.2
TUN,1832,460.2
TUN,1833,460.2
TUN,1834,460.2
TUN,1835,460.2
TUN,1836,460.2
TUN,1837,460.2
TUN,1838,460.2
TUN,1839,460.2
TUN,1840,460.2
TUN,1841,460.2
TUN,1842,460.2
TUN,1843,460.2
TUN,1844,460.2
TUN,1845,460.2
TUN,1846,460.2
TUN,1847,460.2
TUN,1848,460.2
TUN,1849,460.2
TUN,1850,460.2
TUN,1851,460.2
TUN,1852,460.2
TUN,1853,460.2
TUN,1854,460.2
TUN,1855,460.2
TUN,1856,460.2
TUN,1857,460.2
TUN,1858,460.2
TUN,1859,460.2
TUN,1860,460.2
TUN,1861,460.2
TUN,1862,460.2
TUN,1863,460.2
TUN,1864,460.2
TUN,1865,460.2
TUN,1866,460.2
TUN,1867,460.2
TUN,1868,460.2
TUN,1869,460.2
TUN,1870,460.2
TUN,1871,460.2
TUN,1872,460.2
TUN,1873,460.2
TUN,1874,460.2
TUN,1875,460.2
TUN,1876,460.2
TUN,1877,460.2
TUN,1878,460.2
TUN,1879,460.2
TUN,1880,460.2
TUN,1881,460.2
TUN,1882,460.2
TUN,1883,460.2
TUN,1884,460.2
TUN,1885,460.2
TUN,1886,460.2
TUN,1887,460.2
TUN,1888,460.2
TUN,1889,460.2
TUN,1890,460.2
TUN,1891,460.2
TUN,1892,460.2
TUN,1893,460.2
TUN,1894,460.2
TUN,1895,460.2
TUN,1896,460.1
TUN,1897,460
TUN,1898,459.8
TUN,1899,459.5
TUN,1900,459.2
TUN,1901,458.8
TUN,1902,458.4
TUN,1903,457.8
TUN,1904,457.2
TUN,1905,456.5
TUN,1906,455.8
TUN,1907,454.9
TUN,1908,454
TUN,1909,453.1
TUN,1910,452.1
TUN,1911,451
TUN,1912,449.9
TUN,1913,448.9
TUN,1914,447.8
TUN,1915,446.7
TUN,1916,445.6
TUN,1917,444.6
TUN,1918,443.5
TUN,1919,442.4
TUN,1920,441.3
TUN,1921,440.2
TUN,1922,439.1
TUN,1923,438
TUN,1924,434.2
TUN,1925,429.1
TUN,1926,425.4
TUN,1927,420.4
TUN,1928,416.7
TUN,1929,411.9
TUN,1930,408.2
TUN,1931,404.7
TUN,1932,399.8
TUN,1933,396.3
TUN,1934,391.6
TUN,1935,388.2
TUN,1936,383.5
TUN,1937,380.1
TUN,1938,375.6
TUN,1939,372.2
TUN,1940,367.7
TUN,1941,364.4
TUN,1942,360.1
TUN,1943,356.8
TUN,1944,348
TUN,1945,340.5
TUN,1946,332.1
TUN,1947,324.8
TUN,1948,316.6
TUN,1949,309.5
TUN,1950,301.6
TUN,1951,299.8
TUN,1952,297.8
TUN,1953,295.9
TUN,1954,294
TUN,1955,292.1
TUN,1956,290.2
TUN,1957,288.3
TUN,1958,286.5
TUN,1959,284.6
TUN,1960,282.8
TUN,1961,280.9
TUN,1962,267.8
TUN,1963,256.3
TUN,1964,244.7
TUN,1965,233.5
TUN,1966,222.3
TUN,1967,211.2
TUN,1968,200.6
TUN,1969,190.3
TUN,1970,180.6
TUN,1971,171.1
TUN,1972,162.1
TUN,1973,153
TUN,1974,144.1
TUN,1975,135.1
TUN,1976,126.3
TUN,1977,117.7
TUN,1978,109.6
TUN,1979,102.3
TUN,1980,95.7
TUN,1981,89.9
TUN,1982,84.6
TUN,1983,80
TUN,1984,75.6
TUN,1985,71.5
TUN,1986,67.9
TUN,1987,64.7
TUN,1988,61.9
TUN,1989,59.3
TUN,1990,57
TUN,1991,54.8
TUN,1992,52.5
TUN,1993,50.1
TUN,1994,47.5
TUN,1995,44.9
TUN,1996,42.1
TUN,1997,39.3
TUN,1998,36.5
TUN,1999,34
TUN,2000,31.7
TUN,2001,29.6
TUN,2002,27.8
TUN,2003,26
TUN,2004,24.5
TUN,2005,23
TUN,2006,21.7
TUN,2007,20.5
TUN,2008,19.4
TUN,2009,18.3
TUN,2010,17.4
TUN,2011,16.5
TUN,2012,15.8
TUN,2013,15.2
TUN,2014,14.6
TUN,2015,14
TUR,1800,380
TUR,1801,380
TUR,1802,380
TUR,1803,380
TUR,1804,380
TUR,1805,380
TUR,1806,380
TUR,1807,380
TUR,1808,380
TUR,1809,380
TUR,1810,380
TUR,1811,380
TUR,1812,380
TUR,1813,380
TUR,1814,380
TUR,1815,380
TUR,1816,380
TUR,1817,380
TUR,1818,380
TUR,1819,380
TUR,1820,380
TUR,1821,380
TUR,1822,380
TUR,1823,380
TUR,1824,380
TUR,1825,380
TUR,1826,380
TUR,1827,380
TUR,1828,380
TUR,1829,380
TUR,1830,380
TUR,1831,380
TUR,1832,380
TUR,1833,380
TUR,1834,380
TUR,1835,380
TUR,1836,380
TUR,1837,380
TUR,1838,380
TUR,1839,380
TUR,1840,380
TUR,1841,380
TUR,1842,380
TUR,1843,380
TUR,1844,380
TUR,1845,380
TUR,1846,380
TUR,1847,380
TUR,1848,380
TUR,1849,380
TUR,1850,380
TUR,1851,380
TUR,1852,380
TUR,1853,380
TUR,1854,380
TUR,1855,380
TUR,1856,380
TUR,1857,380
TUR,1858,380
TUR,1859,380
TUR,1860,380
TUR,1861,380
TUR,1862,380
TUR,1863,380
TUR,1864,380
TUR,1865,380
TUR,1866,380
TUR,1867,380
TUR,1868,380
TUR,1869,380
TUR,1870,380
TUR,1871,380
TUR,1872,380
TUR,1873,380
TUR,1874,380
TUR,1875,380
TUR,1876,380
TUR,1877,380
TUR,1878,380
TUR,1879,380
TUR,1880,380
TUR,1881,380
TUR,1882,380
TUR,1883,380
TUR,1884,380
TUR,1885,380
TUR,1886,380
TUR,1887,380
TUR,1888,380
TUR,1889,380
TUR,1890,380
TUR,1891,380
TUR,1892,380
TUR,1893,380
TUR,1894,380
TUR,1895,379.9
TUR,1896,379.9
TUR,1897,379.8
TUR,1898,379.6
TUR,1899,379.4
TUR,1900,379.2
TUR,1901,378.8
TUR,1902,378.5
TUR,1903,378
TUR,1904,377.5
TUR,1905,376.9
TUR,1906,376.3
TUR,1907,375.6
TUR,1908,374.9
TUR,1909,374.1
TUR,1910,373.3
TUR,1911,372.4
TUR,1912,371.5
TUR,1913,370.6
TUR,1914,369.4
TUR,1915,368.3
TUR,1916,367.1
TUR,1917,365.9
TUR,1918,364.7
TUR,1919,363.6
TUR,1920,362.4
TUR,1921,361.2
TUR,1922,360
TUR,1923,358.9
TUR,1924,357.7
TUR,1925,356.5
TUR,1926,355.4
TUR,1927,354.2
TUR,1928,353
TUR,1929,351.9
TUR,1930,350.7
TUR,1931,348.5
TUR,1932,347.3
TUR,1933,345.1
TUR,1934,343.9
TUR,1935,341.7
TUR,1936,339.5
TUR,1937,338.3
TUR,1938,345.9
TUR,1939,353.5
TUR,1940,361.2
TUR,1941,369.1
TUR,1942,378.2
TUR,1943,361
TUR,1944,352.7
TUR,1945,344.7
TUR,1946,336.8
TUR,1947,329.1
TUR,1948,321.6
TUR,1949,314.2
TUR,1950,307.1
TUR,1951,300.1
TUR,1952,293.2
TUR,1953,286.5
TUR,1954,281.5
TUR,1955,276.5
TUR,1956,271.6
TUR,1957,266.5
TUR,1958,261.2
TUR,1959,255.4
TUR,1960,249
TUR,1961,242.3
TUR,1962,235.5
TUR,1963,228.7
TUR,1964,221.9
TUR,1965,215.4
TUR,1966,209.3
TUR,1967,203.4
TUR,1968,197.8
TUR,1969,192.3
TUR,1970,186.9
TUR,1971,181.5
TUR,1972,175.9
TUR,1973,170.3
TUR,1974,164.5
TUR,1975,158.6
TUR,1976,152.7
TUR,1977,146.7
TUR,1978,140.7
TUR,1979,134.7
TUR,1980,128.7
TUR,1981,122.7
TUR,1982,116.7
TUR,1983,110.7
TUR,1984,104.9
TUR,1985,99.3
TUR,1986,93.9
TUR,1987,88.7
TUR,1988,83.7
TUR,1989,79
TUR,1990,74.5
TUR,1991,70.3
TUR,1992,66.3
TUR,1993,62.4
TUR,1994,58.8
TUR,1995,55.2
TUR,1996,51.8
TUR,1997,48.6
TUR,1998,45.4
TUR,1999,42.4
TUR,2000,39.6
TUR,2001,36.9
TUR,2002,34.4
TUR,2003,32
TUR,2004,29.7
TUR,2005,27.7
TUR,2006,25.7
TUR,2007,23.9
TUR,2008,22.2
TUR,2009,20.6
TUR,2010,19.1
TUR,2011,17.8
TUR,2012,16.5
TUR,2013,15.4
TUR,2014,14.3
TUR,2015,13.5
TKM,1800,497.9
TKM,1801,497.7
TKM,1802,497.4
TKM,1803,497.1
TKM,1804,496.9
TKM,1805,496.6
TKM,1806,496.4
TKM,1807,496.1
TKM,1808,495.8
TKM,1809,495.6
TKM,1810,495.3
TKM,1811,495.1
TKM,1812,494.8
TKM,1813,494.6
TKM,1814,494.3
TKM,1815,494
TKM,1816,493.8
TKM,1817,493.5
TKM,1818,493.3
TKM,1819,493
TKM,1820,492.7
TKM,1821,492.5
TKM,1822,492.2
TKM,1823,492
TKM,1824,491.7
TKM,1825,491.5
TKM,1826,491.2
TKM,1827,490.9
TKM,1828,490.7
TKM,1829,490.4
TKM,1830,490.2
TKM,1831,489.9
TKM,1832,489.7
TKM,1833,489.4
TKM,1834,489.1
TKM,1835,488.9
TKM,1836,488.6
TKM,1837,488.4
TKM,1838,488.1
TKM,1839,487.9
TKM,1840,487.6
TKM,1841,487.4
TKM,1842,487.1
TKM,1843,486.9
TKM,1844,486.6
TKM,1845,486.4
TKM,1846,486.1
TKM,1847,485.8
TKM,1848,485.6
TKM,1849,485.3
TKM,1850,485.1
TKM,1851,484.8
TKM,1852,484.6
TKM,1853,484.3
TKM,1854,484.1
TKM,1855,483.8
TKM,1856,483.6
TKM,1857,483.3
TKM,1858,483.1
TKM,1859,482.8
TKM,1860,482.6
TKM,1861,482.3
TKM,1862,482.1
TKM,1863,481.8
TKM,1864,481.5
TKM,1865,481.3
TKM,1866,481
TKM,1867,480.8
TKM,1868,480.5
TKM,1869,480.3
TKM,1870,480
TKM,1871,479.8
TKM,1872,479.5
TKM,1873,479.3
TKM,1874,479
TKM,1875,478.8
TKM,1876,478.5
TKM,1877,478.3
TKM,1878,478
TKM,1879,477.8
TKM,1880,477.5
TKM,1881,477.3
TKM,1882,477
TKM,1883,476.8
TKM,1884,476.5
TKM,1885,476.3
TKM,1886,476
TKM,1887,475.8
TKM,1888,475.5
TKM,1889,475.3
TKM,1890,475.1
TKM,1891,474.8
TKM,1892,474.6
TKM,1893,474.3
TKM,1894,474.1
TKM,1895,473.8
TKM,1896,473.6
